experiment_id,run_id,method,query_date,query_time_index,month,season,support_dates_hash,split_file,mask_file,country_id,target_region_id,sample_region_id,active_region_ids,split_role,K,seed,variable,metric,value,n_valid_pixels,n_time_steps,mask_fraction,protocol_freeze_id
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_mse_latw,2.9253817238182345e-05,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_rmse_latw,0.005408679805477705,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_rmse_sqrt_before_time_avg_latw,0.005408679805477705,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_mae_latw,0.0034270306580091265,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_bias_latw,0.0020174956497271256,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_corr_latw,,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_rmse,0.0002979639844826149,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_mae,0.00018223243741652905,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_skill_vs_forecast,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_rmse,0.0002979639844826149,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_mae,0.00018223243741652905,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_bias,9.556257310287077e-05,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_corr,,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,sign_accuracy_deadzone,,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,high_update_increment_skill,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_mse_latw,8.909471564092911e-08,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_rmse_latw,0.0002984873793662457,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_rmse_sqrt_before_time_avg_latw,0.0002984873793662457,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_skill_vs_forecast_latw,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_mse_latw,8.909471564092911e-08,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_rmse_latw,0.0002984873793662457,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_rmse_sqrt_before_time_avg_latw,0.0002984873793662457,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_mae_latw,0.00018295850854560848,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_bias_latw,9.72685628946506e-05,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9762,forecast_only,2022-01-17,9762,1,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_corr_latw,,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,analysis_rmse,0.009032498304928027,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,analysis_mae,0.005596984021672968,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,analysis_skill_vs_forecast,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_rmse,0.009032498304928027,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_mae,0.005596984021672968,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_bias,0.005217230120630169,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_corr,,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,sign_accuracy_deadzone,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,high_update_increment_skill,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,analysis_mse_latw,8.14816630737788e-05,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,analysis_rmse_latw,0.00902671939708878,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,analysis_rmse_sqrt_before_time_avg_latw,0.00902671939708878,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,analysis_skill_vs_forecast_latw,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_mse_latw,8.14816630737788e-05,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_rmse_latw,0.00902671939708878,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_rmse_sqrt_before_time_avg_latw,0.00902671939708878,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_mae_latw,0.005602078029055358,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_bias_latw,0.005219373494337963,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,surface,increment_corr_latw,,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_rmse,0.0005157954301167995,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_mae,0.00031008007671422385,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_skill_vs_forecast,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_rmse,0.0005157954301167995,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_mae,0.00031008007671422385,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_bias,0.0002888821196247104,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,increment_corr,,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,sign_accuracy_deadzone,,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,high_update_increment_skill,0.0,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_mse_latw,2.6524733828160595e-07,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
forecast_only_latw_audit_US-R1,forecast_only_latw_audit_US-R1_forecast_only_9819,forecast_only,2022-02-02,9819,2,DJF,,artifacts/splits/US_loro_kdate_splits.json,artifacts/regions/US_region_masks.nc,US,US-R1,US-R5,US-R1,target_context,12,0,rootzone,analysis_rmse_latw,0.0005150216871954092,4485,1,0.027374267578125,hyperda_v4_final_2015_2025_context2022_query2023_2025_k0_4_12
